userid,venueid,timestamp
Tyrion_Lannister,King's Landing,2020-01-01T11:21:06.0
Tyrion_Lannister,King's Landing,2020-01-01T11:23:03.0
Petyr_Baelish,King's Landing,2020-01-01T11:23:03.0
Tyrion_Lannister,King's Landing,2020-01-01T11:29:43.0
Tyrion_Lannister,King's Landing,2020-01-01T11:32:54.0
Petyr_Baelish,King's Landing,2020-01-01T11:32:54.0
Grand_Maester_Pycelle,King's Landing,2020-01-01T11:35:02.0
Tyrion_Lannister,King's Landing,2020-01-01T11:35:02.0
Timett,King's Landing,2020-01-01T11:35:02.0
Tyrion_Lannister,King's Landing,2020-01-01T11:36:53.0
Joffrey_Baratheon,King's Landing,2020-01-01T11:55:07.0
Meryn_Trant,King's Landing,2020-01-01T11:55:07.0
Joffrey_Baratheon,King's Landing,2020-01-01T11:56:43.0
Meryn_Trant,King's Landing,2020-01-01T11:56:43.0
Tyrion_Lannister,King's Landing,2020-01-01T11:56:43.0
Tyrion_Lannister,King's Landing,2020-01-01T11:57:08.0
Joffrey_Baratheon,King's Landing,2020-01-01T11:57:32.0
Joffrey_Baratheon,King's Landing,2020-01-01T12:00:48.0
Pypar,The Gift,2020-01-01T08:50:39.0
Grenn,The Gift,2020-01-01T08:50:39.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:05:34.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:06:30.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:06:54.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:07:42.0
Timett,Lannister Camp,2020-01-01T08:07:42.0
Chella,Lannister Camp,2020-01-01T08:07:42.0
Shagga,Lannister Camp,2020-01-01T08:07:42.0
Tywin_Lannister,Lannister Camp,2020-01-01T08:39:23.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:39:23.0
Tywin_Lannister,Lannister Camp,2020-01-01T08:41:21.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:41:21.0
Tyrion_Lannister,Lannister Camp,2020-01-01T08:48:36.0
Jorah_Mormont,The Red Waste,2020-01-01T08:43:14.0
Jorah_Mormont,The Red Waste,2020-01-01T08:44:51.0
Rakharo,The Red Waste,2020-01-01T08:44:51.0
Irri,The Red Waste,2020-01-01T08:44:51.0
Rakharo,The Red Waste,2020-01-01T09:08:53.0
Drogon,The Red Waste,2020-01-01T09:08:53.0
Rhaegal,The Red Waste,2020-01-01T09:08:53.0
Jorah_Mormont,The Red Waste,2020-01-01T09:08:53.0
Jorah_Mormont,The Red Waste,2020-01-01T09:10:41.0
Rakharo,The Red Waste,2020-01-01T09:10:41.0
Drogon,The Red Waste,2020-01-01T09:10:41.0
Rhaegal,The Red Waste,2020-01-01T09:10:41.0
Drogon,The Red Waste,2020-01-01T09:28:36.0
Rakharo,The Red Waste,2020-01-01T09:28:36.0
Jorah_Mormont,The Red Waste,2020-01-01T09:28:36.0
Aggo,The Red Waste,2020-01-01T09:28:36.0
Rakharo,The Red Waste,2020-01-01T09:29:29.0
Jorah_Mormont,The Red Waste,2020-01-01T10:20:04.0
Irri,The Red Waste,2020-01-01T10:20:04.0
Rakharo,The Red Waste,2020-01-01T10:20:04.0
Bronn,Battlefield,2020-01-01T08:09:21.0
Rodrik_Cassel,Riverrun,2020-01-01T08:09:42.0
Robb_Stark,Riverrun,2020-01-01T08:10:13.0
Rodrik_Cassel,Riverrun,2020-01-01T08:10:13.0
Robb_Stark,Riverrun,2020-01-01T08:12:16.0
Rodrik_Cassel,Riverrun,2020-01-01T08:12:16.0
Greatjon_Umber,Riverrun,2020-01-01T08:12:16.0
Catelyn_Stark,Camp of the North,2020-01-01T08:26:51.0
Catelyn_Stark,Camp of the North,2020-01-01T08:34:32.0
Theon_Greyjoy,Camp of the North,2020-01-01T08:34:32.0
Greatjon_Umber,Camp of the North,2020-01-01T08:34:32.0
Jonos_Bracken,Camp of the North,2020-01-01T08:34:32.0
Catelyn_Stark,Camp of the North,2020-01-01T08:37:35.0
Theon_Greyjoy,Camp of the North,2020-01-01T09:52:19.0
Theon_Greyjoy,Camp of the North,2020-01-01T09:53:27.0
Catelyn_Stark,Camp of the North,2020-01-01T09:56:18.0
Grenn,Craster's Keep,2020-01-01T09:30:04.0
Grenn,Craster's Keep,2020-01-01T09:31:12.0
Craster,Craster's Keep,2020-01-01T09:35:11.0
Grenn,Craster's Keep,2020-01-01T10:14:24.0
Ghost,Craster's Keep,2020-01-01T10:15:10.0
Craster,Craster's Keep,2020-01-01T10:54:12.0
Craster,Craster's Keep,2020-01-01T10:54:42.0
Craster,Craster's Keep,2020-01-01T10:57:12.0
Matthos_Seaworth,Dragonstone,2020-01-01T09:38:52.0
Stannis_Baratheon,Dragonstone,2020-01-01T09:38:52.0
Stannis_Baratheon,Dragonstone,2020-01-01T09:42:55.0
Matthos_Seaworth,Dragonstone,2020-01-01T09:42:55.0
Matthos_Seaworth,Dragonstone,2020-01-01T10:44:57.0
Salladhor_Saan,Dragonstone,2020-01-01T10:44:57.0
Matthos_Seaworth,Dragonstone,2020-01-01T10:46:05.0
Matthos_Seaworth,Dragonstone,2020-01-01T10:49:49.0
Stannis_Baratheon,Dragonstone,2020-01-01T10:49:49.0
Stannis_Baratheon,Dragonstone,2020-01-01T10:52:30.0
Gendry,The Kingsroad,2020-01-01T10:02:33.0
Lommy_Greenhands,The Kingsroad,2020-01-01T10:02:33.0
Rorge,The Kingsroad,2020-01-01T10:06:06.0
Gendry,The Kingsroad,2020-01-01T10:06:06.0
Gendry,The Kingsroad,2020-01-01T10:08:19.0
Goldcloak,The Kingsroad,2020-01-01T10:08:19.0
Gendry,The Kingsroad,2020-01-01T10:32:04.0
Lommy_Greenhands,The Kingsroad,2020-01-01T10:32:04.0
Gendry,The Kingsroad,2020-01-01T10:34:32.0
Gendry,The Kingsroad,2020-01-01T11:41:10.0
Gendry,The Kingsroad,2020-01-01T11:41:43.0
Lommy_Greenhands,The Kingsroad,2020-01-01T11:41:43.0
Gendry,The Kingsroad,2020-01-01T11:43:15.0
Polliver,The Kingsroad,2020-01-01T11:43:15.0
Gendry,The Kingsroad,2020-01-01T11:45:14.0
Lommy_Greenhands,The Kingsroad,2020-01-01T11:45:14.0
Polliver,The Kingsroad,2020-01-01T11:45:14.0
Gendry,The Kingsroad,2020-01-01T11:46:04.0
Lommy_Greenhands,The Kingsroad,2020-01-01T11:46:04.0
Captain's_Daughter,The Sunset Sea,2020-01-01T10:22:26.0
Lordsport_Dockhand,Lordsport,2020-01-01T10:35:51.0
Yara_Greyjoy,Lordsport,2020-01-01T10:36:26.0
Theon_Greyjoy,Pyke,2020-01-01T10:37:34.0
Theon_Greyjoy,Pyke,2020-01-01T10:40:20.0
Balon_Greyjoy,Pyke,2020-01-01T10:40:20.0
Theon_Greyjoy,Pyke,2020-01-01T10:41:45.0
Balon_Greyjoy,Pyke,2020-01-01T10:41:45.0
Theon_Greyjoy,Pyke,2020-01-01T11:13:22.0
Balon_Greyjoy,Pyke,2020-01-01T11:13:22.0
Theon_Greyjoy,Pyke,2020-01-01T11:13:45.0
Theon_Greyjoy,Pyke,2020-01-01T11:30:19.0
Balon_Greyjoy,Pyke,2020-01-01T11:31:40.0
Theon_Greyjoy,Pyke,2020-01-01T11:31:40.0
Renly_Baratheon,Storm's End,2020-01-01T11:08:06.0
Colen_of_Greenpools,Storm's End,2020-01-01T11:08:06.0
Renly_Baratheon,Storm's End,2020-01-01T11:09:01.0
Renly_Baratheon,Storm's End,2020-01-01T11:25:08.0
Renly_Baratheon,Storm's End,2020-01-01T11:28:21.0
Renly_Baratheon,Storm's End,2020-01-01T12:01:13.0
Petyr_Baelish,Storm's End,2020-01-01T12:01:13.0
Rennick,Oxcross,2020-01-01T11:49:46.0
Rennick,Oxcross,2020-01-01T11:51:03.0
Roose_Bolton,Oxcross,2020-01-01T11:51:03.0
Talisa_Maegyr,Oxcross,2020-01-01T11:51:22.0
Talisa_Maegyr,Oxcross,2020-01-01T11:51:53.0
Roose_Bolton,Oxcross,2020-01-01T11:51:53.0
Talisa_Maegyr,Oxcross,2020-01-01T11:53:51.0
Maester_Luwin,Winterfell,2020-01-01T13:16:14.0
Maester_Luwin,Winterfell,2020-01-01T13:16:55.0
Osha,Winterfell,2020-01-01T13:16:55.0
Osha,Winterfell,2020-01-01T13:18:47.0
Maester_Luwin,Winterfell,2020-01-01T13:30:43.0
Theon_Greyjoy,Winterfell,2020-01-01T13:31:23.0
Theon_Greyjoy,Winterfell,2020-01-01T13:32:13.0
Theon_Greyjoy,Winterfell,2020-01-01T13:33:45.0
Maester_Luwin,Winterfell,2020-01-01T13:33:45.0
Farlen,Winterfell,2020-01-01T13:33:45.0
Osha,Winterfell,2020-01-01T13:33:45.0
Osha,Winterfell,2020-01-01T13:34:37.0
Theon_Greyjoy,Winterfell,2020-01-01T13:34:37.0
Black_Lorren,Winterfell,2020-01-01T13:38:13.0
Osha,Winterfell,2020-01-01T13:38:13.0
Maester_Luwin,Winterfell,2020-01-01T13:38:13.0
Theon_Greyjoy,Winterfell,2020-01-01T13:38:13.0
Theon_Greyjoy,Winterfell,2020-01-01T14:16:27.0
Osha,Winterfell,2020-01-01T14:16:27.0
Theon_Greyjoy,Winterfell,2020-01-01T14:17:53.0
Osha,Winterfell,2020-01-01T14:17:53.0
Osha,Winterfell,2020-01-01T14:18:34.0
Drennan,Winterfell,2020-01-01T14:18:34.0
Osha,Winterfell,2020-01-01T14:18:53.0
Summer,Winterfell,2020-01-01T14:18:53.0
Shaggydog,Winterfell,2020-01-01T14:18:53.0
Theon_Greyjoy,Winterfell,2020-01-01T14:22:55.0
Theon_Greyjoy,Winterfell,2020-01-01T14:23:55.0
Black_Lorren,Winterfell,2020-01-01T14:23:55.0
Drennan,Winterfell,2020-01-01T14:23:55.0
Theon_Greyjoy,Winterfell,2020-01-01T15:14:36.0
Maester_Luwin,Winterfell,2020-01-01T15:14:36.0
Theon_Greyjoy,Winterfell,2020-01-01T15:17:10.0
Theon_Greyjoy,Winterfell,2020-01-01T15:20:29.0
Maester_Luwin,Outside Winterfell,2020-01-01T14:25:16.0
Osha,Outside Winterfell,2020-01-01T14:26:17.0
Rickon_Stark,Outside Winterfell,2020-01-01T14:26:17.0
Summer,Outside Winterfell,2020-01-01T14:26:17.0
Maester_Luwin,Outside Winterfell,2020-01-01T14:44:04.0
Winterfell_Shepherd,Outside Winterfell,2020-01-01T14:44:04.0
Tyrion_Lannister,King's Landing,2020-01-01T12:29:45.0
Tyrion_Lannister,King's Landing,2020-01-01T12:45:07.0
Bronn,King's Landing,2020-01-01T12:46:45.0
Tyrion_Lannister,King's Landing,2020-01-01T12:46:45.0
Tyrion_Lannister,King's Landing,2020-01-01T12:50:08.0
Bronn,King's Landing,2020-01-01T12:50:08.0
Tyrion_Lannister,King's Landing,2020-01-01T12:51:05.0
Bronn,King's Landing,2020-01-01T12:51:05.0
Protestor,King's Landing,2020-01-01T12:51:05.0
Tyrion_Lannister,King's Landing,2020-01-01T13:06:38.0
Bronn,King's Landing,2020-01-01T13:06:38.0
Tyrion_Lannister,King's Landing,2020-01-01T13:52:48.0
Sansa_Stark,King's Landing,2020-01-01T13:53:11.0
Sansa_Stark,King's Landing,2020-01-01T13:53:22.0
Sansa_Stark,King's Landing,2020-01-01T13:53:49.0
Tyrion_Lannister,King's Landing,2020-01-01T13:53:49.0
Sansa_Stark,King's Landing,2020-01-01T13:55:19.0
Tyrion_Lannister,King's Landing,2020-01-01T13:55:19.0
Sansa_Stark,King's Landing,2020-01-01T13:55:38.0
King's_Landing_Rioter_#1,King's Landing,2020-01-01T13:55:38.0
King's_Landing_Rioter_#2,King's Landing,2020-01-01T13:55:38.0
Tyrion_Lannister,King's Landing,2020-01-01T13:56:21.0
Sansa_Stark,King's Landing,2020-01-01T13:56:35.0
King's_Landing_Rioter_#1,King's Landing,2020-01-01T13:56:35.0
King's_Landing_Rioter_#2,King's Landing,2020-01-01T13:56:35.0
Tyrion_Lannister,King's Landing,2020-01-01T13:56:44.0
Sansa_Stark,King's Landing,2020-01-01T13:57:25.0
King's_Landing_Rioter_#1,King's Landing,2020-01-01T13:57:25.0
King's_Landing_Rioter_#2,King's Landing,2020-01-01T13:57:25.0
Tyrion_Lannister,King's Landing,2020-01-01T13:57:53.0
Sansa_Stark,King's Landing,2020-01-01T13:57:53.0
Sansa_Stark,King's Landing,2020-01-01T14:17:20.0
Shae,King's Landing,2020-01-01T14:17:20.0
Sansa_Stark,King's Landing,2020-01-01T14:36:47.0
Sansa_Stark,King's Landing,2020-01-01T14:49:14.0
Sansa_Stark,King's Landing,2020-01-01T14:49:26.0
King's_Landing_Rioter_#1,King's Landing,2020-01-01T14:49:26.0
King's_Landing_Rioter_#2,King's Landing,2020-01-01T14:49:26.0
Sansa_Stark,King's Landing,2020-01-01T14:50:17.0
Shae,King's Landing,2020-01-01T14:50:17.0
Handmaid,King's Landing,2020-01-01T14:50:17.0
Shae,King's Landing,2020-01-01T14:50:36.0
Handmaid,King's Landing,2020-01-01T14:50:36.0
Sansa_Stark,King's Landing,2020-01-01T14:50:48.0
Shae,King's Landing,2020-01-01T14:50:48.0
Sansa_Stark,King's Landing,2020-01-01T14:53:34.0
Tyrion_Lannister,King's Landing,2020-01-01T15:10:15.0
Tyrion_Lannister,King's Landing,2020-01-01T15:34:40.0
Bronn,King's Landing,2020-01-01T15:34:40.0
Tyrion_Lannister,King's Landing,2020-01-01T15:36:51.0
Bronn,King's Landing,2020-01-01T15:36:51.0
Tyrion_Lannister,King's Landing,2020-01-01T15:41:47.0
Tyrion_Lannister,King's Landing,2020-01-01T15:42:27.0
Tyrion_Lannister,King's Landing,2020-01-01T15:42:29.0
Tyrion_Lannister,King's Landing,2020-01-01T15:45:31.0
Tyrion_Lannister,King's Landing,2020-01-01T15:46:28.0
Ros,King's Landing,2020-01-01T15:46:28.0
Tyrion_Lannister,King's Landing,2020-01-01T15:46:57.0
Tyrion_Lannister,King's Landing,2020-01-01T15:48:26.0
Shae,King's Landing,2020-01-01T15:48:26.0
Tyrion_Lannister,King's Landing,2020-01-01T16:00:43.0
Daenerys_Targaryen,The Red Waste,2020-01-01T12:05:46.0
Jorah_Mormont,The Red Waste,2020-01-01T12:05:46.0
Robb_Stark,Camp of the North,2020-01-01T14:07:37.0
Robb_Stark,Camp of the North,2020-01-01T14:09:14.0
Robb_Stark,Camp of the North,2020-01-01T14:10:00.0
Catelyn_Stark,Camp of the North,2020-01-01T14:10:00.0
Brienne_of_Tarth,Camp of the North,2020-01-01T14:10:00.0
Robb_Stark,Camp of the North,2020-01-01T14:10:34.0
Catelyn_Stark,Camp of the North,2020-01-01T14:10:34.0
Brienne_of_Tarth,Camp of the North,2020-01-01T14:10:34.0
Robb_Stark,Camp of the North,2020-01-01T14:14:39.0
Catelyn_Stark,Camp of the North,2020-01-01T14:14:39.0
Robb_Stark,Camp of the North,2020-01-01T14:40:43.0
Alton_Lannister,Camp of the North,2020-01-01T14:40:43.0
Robb_Stark,Camp of the North,2020-01-01T14:41:06.0
Robb_Stark,Camp of the North,2020-01-01T14:42:25.0
Jaime_Lannister,Camp of the North,2020-01-01T14:59:47.0
Alton_Lannister,Camp of the North,2020-01-01T14:59:47.0
Jaime_Lannister,Camp of the North,2020-01-01T15:00:11.0
Alton_Lannister,Camp of the North,2020-01-01T15:00:11.0
Catelyn_Stark,Camp of the North,2020-01-01T15:04:41.0
Brienne_of_Tarth,Camp of the North,2020-01-01T15:04:41.0
Jaime_Lannister,Camp of the North,2020-01-01T15:05:22.0
Jaime_Lannister,Camp of the North,2020-01-01T15:06:36.0
Catelyn_Stark,Camp of the North,2020-01-01T15:06:36.0
Brienne_of_Tarth,Camp of the North,2020-01-01T15:06:36.0
Jaime_Lannister,Camp of the North,2020-01-01T15:06:53.0
Catelyn_Stark,Camp of the North,2020-01-01T15:06:53.0
Brienne_of_Tarth,Camp of the North,2020-01-01T15:06:53.0
Catelyn_Stark,Camp of the North,2020-01-01T15:10:45.0
Brienne_of_Tarth,Camp of the North,2020-01-01T15:10:45.0
Catelyn_Stark,Camp of the North,2020-01-01T15:13:50.0
Brienne_of_Tarth,Camp of the North,2020-01-01T15:13:50.0
Jaime_Lannister,Camp of the North,2020-01-01T15:13:50.0
Robb_Stark,Camp of the North,2020-01-01T15:24:35.0
Robb_Stark,Camp of the North,2020-01-01T15:24:53.0
Robb_Stark,Camp of the North,2020-01-01T15:26:34.0
Catelyn_Stark,Camp of the North,2020-01-01T15:26:34.0
Robb_Stark,Camp of the North,2020-01-01T15:49:14.0
Robb_Stark,Camp of the North,2020-01-01T15:49:35.0
Robb_Stark,Camp of the North,2020-01-01T15:55:28.0
Dagmer_Cleftjaw,Lordsport,2020-01-01T12:53:30.0
Dagmer_Cleftjaw,Lordsport,2020-01-01T12:53:36.0
Dagmer_Cleftjaw,Lordsport,2020-01-01T12:54:49.0
Petyr_Baelish,Storm's End,2020-01-01T12:02:48.0
Petyr_Baelish,Storm's End,2020-01-01T12:03:24.0
Loras_Tyrell,Storm's End,2020-01-01T12:03:24.0
Petyr_Baelish,Storm's End,2020-01-01T12:04:41.0
Catelyn_Stark,Storm's End,2020-01-01T12:11:50.0
Petyr_Baelish,Storm's End,2020-01-01T12:11:50.0
Catelyn_Stark,Storm's End,2020-01-01T12:18:04.0
Loras_Tyrell,Storm's End,2020-01-01T12:18:04.0
Catelyn_Stark,Storm's End,2020-01-01T12:40:39.0
Petyr_Baelish,Storm's End,2020-01-01T12:40:56.0
Loras_Tyrell,Storm's End,2020-01-01T12:43:25.0
Petyr_Baelish,Storm's End,2020-01-01T12:43:25.0
Old_Woman_Prisoner,Harrenhal,2020-01-01T12:07:34.0
Gregor_Clegane,Harrenhal,2020-01-01T12:13:11.0
Tortured_Prisoner,Harrenhal,2020-01-01T12:13:11.0
Tortured_Prisoner,Harrenhal,2020-01-01T12:14:30.0
The_Tickler,Harrenhal,2020-01-01T12:14:30.0
Old_Woman_Prisoner,Harrenhal,2020-01-01T12:14:51.0
Tortured_Prisoner,Harrenhal,2020-01-01T12:24:19.0
Gregor_Clegane,Harrenhal,2020-01-01T12:24:19.0
The_Tickler,Harrenhal,2020-01-01T12:24:19.0
Tywin_Lannister,Harrenhal,2020-01-01T12:25:54.0
Gregor_Clegane,Harrenhal,2020-01-01T12:25:54.0
The_Tickler,Harrenhal,2020-01-01T12:25:54.0
Tywin_Lannister,Harrenhal,2020-01-01T12:57:59.0
The_Tickler,Harrenhal,2020-01-01T13:28:10.0
Tywin_Lannister,Harrenhal,2020-01-01T13:42:32.0
Tywin_Lannister,Harrenhal,2020-01-01T13:45:30.0
Petyr_Baelish,Harrenhal,2020-01-01T13:45:30.0
Tywin_Lannister,Harrenhal,2020-01-01T14:05:03.0
Tywin_Lannister,Harrenhal,2020-01-01T14:07:01.0
Tywin_Lannister,Harrenhal,2020-01-01T14:31:05.0
Gregor_Clegane,Harrenhal,2020-01-01T14:31:05.0
Tywin_Lannister,Harrenhal,2020-01-01T14:35:49.0
Tywin_Lannister,Harrenhal,2020-01-01T15:30:51.0
Kevan_Lannister,Harrenhal,2020-01-01T15:30:51.0
Gregor_Clegane,Harrenhal,2020-01-01T15:30:51.0
Rorge,Harrenhal,2020-01-01T15:31:33.0
Biter,Harrenhal,2020-01-01T15:31:33.0
Tywin_Lannister,Harrenhal,2020-01-01T15:32:11.0
Daenerys_Targaryen,Qarth,2020-01-01T12:23:31.0
Jorah_Mormont,Qarth,2020-01-01T12:23:31.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T12:23:31.0
Daenerys_Targaryen,Qarth,2020-01-01T13:07:16.0
Doreah,Qarth,2020-01-01T13:07:16.0
Daenerys_Targaryen,Qarth,2020-01-01T13:08:38.0
Doreah,Qarth,2020-01-01T13:08:38.0
Daenerys_Targaryen,Qarth,2020-01-01T13:09:06.0
Doreah,Qarth,2020-01-01T13:09:06.0
Qartheen_Woman,Qarth,2020-01-01T13:09:06.0
Daenerys_Targaryen,Qarth,2020-01-01T13:09:51.0
Kovarro,Qarth,2020-01-01T13:09:51.0
Jorah_Mormont,Qarth,2020-01-01T13:09:51.0
Daenerys_Targaryen,Qarth,2020-01-01T13:10:02.0
Jorah_Mormont,Qarth,2020-01-01T13:10:02.0
Daenerys_Targaryen,Qarth,2020-01-01T13:11:23.0
Jorah_Mormont,Qarth,2020-01-01T13:11:23.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T13:11:23.0
Jorah_Mormont,Qarth,2020-01-01T13:11:47.0
Daenerys_Targaryen,Qarth,2020-01-01T13:11:47.0
Jorah_Mormont,Qarth,2020-01-01T13:12:10.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T13:22:55.0
Daenerys_Targaryen,Qarth,2020-01-01T13:22:55.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T13:24:26.0
Daenerys_Targaryen,Qarth,2020-01-01T13:24:26.0
Daenerys_Targaryen,Qarth,2020-01-01T13:26:57.0
Jorah_Mormont,Qarth,2020-01-01T13:26:57.0
Daenerys_Targaryen,Qarth,2020-01-01T13:58:33.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T13:58:33.0
Kovarro,Qarth,2020-01-01T13:58:33.0
Daenerys_Targaryen,Qarth,2020-01-01T14:02:33.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T14:02:33.0
Kovarro,Qarth,2020-01-01T14:02:33.0
Daenerys_Targaryen,Qarth,2020-01-01T14:19:43.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T14:19:43.0
Kovarro,Qarth,2020-01-01T14:19:43.0
Daenerys_Targaryen,Qarth,2020-01-01T14:20:27.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T14:20:27.0
Kovarro,Qarth,2020-01-01T14:20:27.0
Daenerys_Targaryen,Qarth,2020-01-01T14:37:42.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T14:37:42.0
Daenerys_Targaryen,Qarth,2020-01-01T14:46:31.0
Jorah_Mormont,Qarth,2020-01-01T14:46:31.0
Jorah_Mormont,Qarth,2020-01-01T15:01:37.0
Xaro_Xhoan_Daxos,Qarth,2020-01-01T15:03:52.0
Daenerys_Targaryen,Qarth,2020-01-01T15:03:52.0
Kovarro,Qarth,2020-01-01T15:03:52.0
Daenerys_Targaryen,Qarth,2020-01-01T15:04:20.0
Kovarro,Qarth,2020-01-01T15:04:20.0
Jorah_Mormont,Qarth,2020-01-01T15:04:20.0
Eddison_Tollett,Fist of the First Men,2020-01-01T13:01:29.0
Eddison_Tollett,Fist of the First Men,2020-01-01T13:03:37.0
Eddison_Tollett,Fist of the First Men,2020-01-01T13:21:33.0
Eddison_Tollett,Fist of the First Men,2020-01-01T15:39:14.0
Brienne_of_Tarth,The Woods,2020-01-01T13:15:18.0
Ghost,Frostfang Mountains,2020-01-01T13:40:54.0
Jon_Snow,Frostfang Mountains,2020-01-01T13:40:54.0
Jon_Snow,Frostfang Mountains,2020-01-01T13:48:48.0
Jon_Snow,Frostfang Mountains,2020-01-01T13:50:22.0
Jon_Snow,Frostfang Mountains,2020-01-01T13:51:51.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:13:18.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:27:49.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:29:46.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:39:19.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:48:48.0
Jon_Snow,Frostfang Mountains,2020-01-01T14:49:08.0
Jon_Snow,Frostfang Mountains,2020-01-01T15:21:36.0
Rattleshirt,Frostfang Mountains,2020-01-01T15:21:36.0
Jon_Snow,Frostfang Mountains,2020-01-01T15:21:47.0
Jon_Snow,Frostfang Mountains,2020-01-01T15:22:21.0
Jon_Snow,Frostfang Mountains,2020-01-01T15:33:09.0
Rattleshirt,Frostfang Mountains,2020-01-01T15:33:09.0
Jaime_Lannister,To King's Landing,2020-01-01T15:29:04.0
Davos_Seaworth,Blackwater Bay,2020-01-01T15:57:08.0
Stannis_Baratheon,Blackwater Bay,2020-01-01T15:57:08.0
Davos_Seaworth,Blackwater Bay,2020-01-01T15:59:39.0
Stannis_Baratheon,Blackwater Bay,2020-01-01T15:59:39.0
Theon_Greyjoy,Winterfell,2020-01-01T16:05:10.0
Maester_Luwin,Winterfell,2020-01-01T16:05:20.0
Maester_Luwin,Winterfell,2020-01-01T16:05:24.0
Theon_Greyjoy,Winterfell,2020-01-01T16:05:24.0
Maester_Luwin,Winterfell,2020-01-01T16:05:40.0
Maester_Luwin,Winterfell,2020-01-01T16:06:36.0
Bran_Stark,Winterfell,2020-01-01T16:06:36.0
Rickon_Stark,Winterfell,2020-01-01T16:06:36.0
Theon_Greyjoy,Winterfell,2020-01-01T17:26:29.0
Maester_Luwin,Winterfell,2020-01-01T17:26:29.0
Theon_Greyjoy,Winterfell,2020-01-01T17:28:08.0
Theon_Greyjoy,Winterfell,2020-01-01T17:28:34.0
Maester_Luwin,Winterfell,2020-01-01T17:28:34.0
Bran_Stark,Winterfell,2020-01-01T17:40:29.0
Rickon_Stark,Winterfell,2020-01-01T17:40:29.0
Shaggydog,Winterfell,2020-01-01T17:40:29.0
Maester_Luwin,Winterfell,2020-01-01T17:42:09.0
Bran_Stark,Winterfell,2020-01-01T17:42:09.0
Rickon_Stark,Winterfell,2020-01-01T17:42:09.0
Maester_Luwin,Winterfell,2020-01-01T17:42:48.0
Shaggydog,Winterfell,2020-01-01T17:43:15.0
Rickon_Stark,Winterfell,2020-01-01T17:43:15.0
Bran_Stark,Winterfell,2020-01-01T17:43:15.0
Three-Eyed_Raven,Outside Winterfell,2020-01-01T18:55:44.0
Three-Eyed_Raven,Outside Winterfell,2020-01-01T18:56:01.0
Jon_Snow,Outside Winterfell,2020-01-01T18:56:01.0
Three-Eyed_Raven,Outside Winterfell,2020-01-01T18:56:22.0
Tyrion_Lannister,King's Landing,2020-01-01T16:02:51.0
Tyrion_Lannister,King's Landing,2020-01-01T16:13:06.0
Shae,King's Landing,2020-01-01T16:13:06.0
Bronn,King's Landing,2020-01-01T16:16:13.0
Singing_Lannister_Soldier,King's Landing,2020-01-01T16:16:13.0
Sandor_Clegane,King's Landing,2020-01-01T16:18:44.0
Bronn,King's Landing,2020-01-01T16:18:44.0
Singing_Lannister_Soldier,King's Landing,2020-01-01T16:18:44.0
Tyrion_Lannister,King's Landing,2020-01-01T16:21:36.0
Podrick_Payne,King's Landing,2020-01-01T16:21:36.0
Tyrion_Lannister,King's Landing,2020-01-01T16:22:57.0
Bronn,King's Landing,2020-01-01T16:22:57.0
Podrick_Payne,King's Landing,2020-01-01T16:22:57.0
Shae,King's Landing,2020-01-01T16:23:22.0
Tyrion_Lannister,King's Landing,2020-01-01T16:23:22.0
Shae,King's Landing,2020-01-01T16:23:48.0
Tyrion_Lannister,King's Landing,2020-01-01T16:23:48.0
Joffrey_Baratheon,King's Landing,2020-01-01T16:23:48.0
Sandor_Clegane,King's Landing,2020-01-01T16:23:48.0
Podrick_Payne,King's Landing,2020-01-01T16:23:50.0
Shae,King's Landing,2020-01-01T16:23:50.0
Tyrion_Lannister,King's Landing,2020-01-01T16:23:50.0
Joffrey_Baratheon,King's Landing,2020-01-01T16:24:53.0
Sandor_Clegane,King's Landing,2020-01-01T16:24:53.0
Shae,King's Landing,2020-01-01T16:25:15.0
Joffrey_Baratheon,King's Landing,2020-01-01T16:25:37.0
Sandor_Clegane,King's Landing,2020-01-01T16:25:37.0
Lancel_Lannister,King's Landing,2020-01-01T16:25:37.0
Tyrion_Lannister,King's Landing,2020-01-01T16:25:47.0
Podrick_Payne,King's Landing,2020-01-01T16:25:47.0
Tyrion_Lannister,King's Landing,2020-01-01T16:26:47.0
